#SampleID	Sample Accession	Sample Alias	Ecozone	Region	Site	Environmental Source	Phylogenetic Marker	Target Gene Subfragment	Collection Date	Latitude	Longitude	Country	Sampling Depth	Elevation	Mean Annual Temperature (Celsius)	Mean Annual Precipitation (mm)	Soil Classification	Tree Cover	Climatic Zone	LTSP Treatment	Compaction Treatment	Herbicide Use	Horizon	Moisture Content	Total Carbon	Total Nitrogen	pH	Soil Bulk Density	CN Ratio
ERR765741	ERS662767	JE107B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	24	41.4	1.3	3.8	5.7	33.8
ERR765742	ERS662768	JE108B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	12	2.4	0.2	5.1	5.7	13.9
ERR765743	ERS662769	JE110B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM3	C0	1	A horizon	13.9	1.9	0.1	5.2	5.7	13.9
ERR765744	ERS662770	JE112B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM3	C0	0	A horizon	14	1.9	0.1	5.2	5.7	13.9
ERR765745	ERS662771	JE113B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM2	C0	1	O horizon	49.5	41.6	1.4	3.7	5.7	31.6
ERR765746	ERS662772	JE114B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	11	2.6	0.2	5	5.7	16.1
ERR765747	ERS662773	JE115B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM2	C0	0	O horizon	55.9	41.6	1.4	3.7	5.7	31.6
ERR765748	ERS662774	JE116B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM2	C0	0	A horizon	16.2	2.6	0.2	5	5.7	16.1
ERR765749	ERS662775	JE117B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	42.1	39.6	1.3	3.8	5.7	33.5
ERR765750	ERS662776	JE118B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	21.4	2.5	0.2	4.9	5.7	15.3
ERR765751	ERS662777	JE119B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	47.6	39.6	1.3	3.8	5.7	33.5
ERR765752	ERS662778	JE120B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	9.8	2.5	0.2	4.9	5.7	15.3
ERR765753	ERS662779	JE121B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	68.9	43.2	1.4	3.6	5.7	30.8
ERR765754	ERS662780	JE122B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	14.6	2.4	0.2	4.9	5.7	16.4
ERR765755	ERS662781	JE123B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	47.1	38.1	1.2	3.7	5.7	30.8
ERR765756	ERS662782	JE124B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	15	2.8	0.2	4.9	5.7	17.8
ERR765757	ERS662783	JE125B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.1	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	73.7	38.9	1.3	3.6	5.7	29.8
ERR765758	ERS662784	JE126B	JPON	Ontario	JE	Forest Soil	16S rRNA	V1-V3	8/3/2011	46.75	-82.25	Canada	0.3	490	2.8	242	NA	Jack Pine, Balsam fir, White birch	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	22.3	1.7	0.1	4.8	5.7	16.4
ERR765759	ERS662785	JS043B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	42.6	44.5	1.1	4	7.9	39.6
ERR765760	ERS662786	JS044B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	7.6	0.8	0	5.2	7.9	27.1
ERR765761	ERS662787	JS045B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	34	44.5	1.1	4	7.9	39.6
ERR765762	ERS662788	JS046B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	4	0.8	0	5.2	7.9	27.1
ERR765763	ERS662789	JS048B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM3	C0	1	A horizon	17	0.4	0	5.5	7.9	26.6
ERR765764	ERS662790	JS050B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM3	C0	0	A horizon	3	0.4	0	5.5	7.9	26.6
ERR765765	ERS662791	JS051B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	1	O horizon	46.6	43.1	1.1	3.9	7.9	38.9
ERR765766	ERS662792	JS052B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	12.7	0.6	0	5.3	7.9	26
ERR765767	ERS662793	JS053B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	0	O horizon	47.5	43.1	1.1	3.9	7.9	38.9
ERR765768	ERS662794	JS054B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	0	A horizon	6.7	0.6	0	5.3	7.9	26
ERR765769	ERS662795	JS056B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM3	C0	1	A horizon	11.8	12.7	0.3	5.1	7.9	31.3
ERR765770	ERS662796	JS058B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM3	C0	0	A horizon	11.7	12.7	0.3	5.1	7.9	31.3
ERR765771	ERS662797	JS059B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	1	O horizon	44.7	42.7	1	4	7.9	42.6
ERR765772	ERS662798	JS060B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	17.9	1.2	0.1	5.3	7.9	25.6
ERR765773	ERS662799	JS061B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	0	O horizon	NA	NA	NA	NA	NA	NA
ERR765774	ERS662800	JS062B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	0	A horizon	6.9	1.2	0.1	5.3	7.9	25.6
ERR765775	ERS662801	JS063B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	28.4	46.5	1.2	4.1	7.9	40.7
ERR765776	ERS662802	JS064B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	6	1	0	5.2	7.9	24.1
ERR765777	ERS662803	JS065B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	36.5	46.5	1.2	4.1	7.9	40.7
ERR765778	ERS662804	JS066B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	7.8	1	0	5.2	7.9	24.1
ERR765779	ERS662805	JS068B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	13.9	0.8	0	5.2	7.9	26.8
ERR765780	ERS662806	JS072B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM3	C0	1	A horizon	9.1	0.4	0	5.3	7.9	24.1
ERR765781	ERS662807	JS074B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM3	C0	0	A horizon	5.9	0.4	0	5.3	7.9	24.1
ERR765782	ERS662808	JS075B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	32.4	43.4	1.1	3.9	7.9	40
ERR765783	ERS662809	JS076B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	5.9	0.8	0	5.3	7.9	23
ERR765784	ERS662810	JS077B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	33.7	43.4	1.1	3.9	7.9	40
ERR765785	ERS662811	JS078B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	4.1	0.8	0	5.3	7.9	23
ERR765786	ERS662812	JS079B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	46.5	45.7	1.3	3.7	7.9	36.6
ERR765787	ERS662813	JS080B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	15.7	1	0.1	5.2	7.9	16.4
ERR765788	ERS662814	JS082B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	17.1	1	0	5.1	7.8	23.8
ERR765789	ERS662815	JS083B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.1	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	49.1	44.6	1.2	3.6	7.8	35.9
ERR765790	ERS662816	JS084B	JPON	Ontario	JS	Forest Soil	16S rRNA	V1-V3	8/4/2011	47.57	-82.85	Canada	0.3	426	1.7	250	Orthic Dystric Brunisol	Jack Pine, Black Spruce	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	12.1	1.2	0.1	5	7.8	23.2
ERR765791	ERS662817	JW002B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM3	C0	1	A horizon	12	2.2	0.1	5.4	7.2	17.8
ERR765792	ERS662818	JW003B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM3	C0	0	O horizon	37	38.3	1.1	4.1	7.2	37.3
ERR765793	ERS662819	JW004B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM3	C0	0	A horizon	11	2.2	0.1	5.4	7.2	17.8
ERR765794	ERS662820	JW005B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	38.1	36.4	1.1	4.2	6.3	33
ERR765795	ERS662821	JW006B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	15.7	2.7	0.2	5.3	6.3	16
ERR765796	ERS662822	JW007B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	40	36.4	1.1	4.2	6.3	33
ERR765797	ERS662823	JW008B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	9.8	2.7	0.2	5.3	6.3	16
ERR765798	ERS662824	JW010B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM3	C0	1	A horizon	17.6	1.5	0.1	5.5	8.9	15.6
ERR765799	ERS662825	JW012B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM3	C0	0	A horizon	13.3	1.5	0.1	5.5	8.9	15.6
ERR765800	ERS662826	JW013B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	31	38.1	1.1	4.1	8.9	36.6
ERR765801	ERS662827	JW014B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	16	1.5	0.1	5.5	8.9	15.6
ERR765802	ERS662828	JW015B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	1	O horizon	29.7	36.9	1.2	4.2	9.8	30.8
ERR765803	ERS662829	JW016B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	15.2	2.6	0.2	5.4	9.8	16.2
ERR765804	ERS662830	JW017B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	0	O horizon	46.7	36.9	1.2	4.2	9.8	30.8
ERR765805	ERS662831	JW018B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	0	A horizon	14.7	2.6	0.2	5.4	9.8	16.2
ERR765806	ERS662832	JW019B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	REF	REF	0	O horizon	31.4	36.9	1.2	4.2	9.8	30.8
ERR765807	ERS662833	JW020B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	12	2.6	0.2	5.4	9.8	16.2
ERR765808	ERS662834	JW021B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	43	34.6	1.1	4.1	7.7	30.1
ERR765809	ERS662835	JW022B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	13.7	3.1	0.2	5.3	7.7	14.8
ERR765810	ERS662836	JW023B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	46.7	34.6	1.1	4.1	7.7	30.1
ERR765811	ERS662837	JW024B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	12.2	3.1	0.2	5.3	7.7	14.8
ERR765812	ERS662838	JW026B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	REF	REF	0	A horizon	14	3.1	0.2	4.1	7.7	14.8
ERR765813	ERS662839	JW027B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	1	O horizon	33.7	33.8	1	4.4	6.3	32.8
ERR765814	ERS662840	JW028B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	1	A horizon	13	3.3	0.3	5.3	6.3	13.6
ERR765815	ERS662841	JW029B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	0	O horizon	57	33.8	1	4.4	6.3	32.8
ERR765816	ERS662842	JW030B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM1	C0	0	A horizon	13.7	3.3	0.3	5.3	6.3	13.6
ERR765817	ERS662843	JW031B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	1	O horizon	40.4	37.6	1.1	4	7.7	33.6
ERR765818	ERS662844	JW032B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	16.7	3	0.4	5.1	7.7	13.9
ERR765819	ERS662845	JW033B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	0	O horizon	60.4	37.6	1.1	4	7.7	33.6
ERR765820	ERS662846	JW034B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	0	A horizon	16.3	3	0.4	5.1	7.7	13.9
ERR765821	ERS662847	JW035B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	1	O horizon	46.5	35.2	1.1	4.3	9.7	32.5
ERR765822	ERS662848	JW036B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.3	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	1	A horizon	12.7	2.7	0.5	5.4	9.7	11.1
ERR765823	ERS662849	JW037B	JPON	Ontario	JW	Forest Soil	16S rRNA	V1-V3	7/7/2011	46.42	-83.37	Canada	0.1	228	4.4	248	Orthic Humo-Ferric Podzol	Jack Pine, Black Spruce, Red Pine	Dfb, Humid Continental cool summer	OM2	C0	0	O horizon	47.5	35.2	1.1	4.3	9.7	32.5
